,product_name_list,price_lst
4076,رجلة عضوي - صحن 100 جرام,4.95
4077,كيت كات تشانكي كراميل ميني 250 جرام,15.75
4078,بايو آيديا مكرونة فوسيلي قمح كامل 500 جر...,18.95
4079,بايارا مسحوق الكركم 330 مل,7.95
4080,تسالي كاتشب 26 جرام 12 حبة,12.5
4081,الصافي مشروب أكتيميل بالفواكه 93 مل 4 حب...,10.5
4082,مهران مسالا الدجاج 50 جرام,4.75
4083,راني عصير مانجو بالحبيبات 180 مل,1.0
4084,المراعي لبن زبادي كامل الدسم 500 جرام,3.15
4085,كاجي ويفر شوكولاتة 25 جرام,3.0
4086,أوريو بسكويت بالشوكولاتة 38 جرام  16 حبة,14.5
4087,الخير قهوة عربية بالهيل 750 غ,35.95
4088,"كارفور شراب مانجو بودرة 2,5 كيلو",23.95
4089,لورينز ناتيور كلاسيكي 100 جرام,8.25
4090,سيشار خبز منوع 1020 جرام,35.75
4091,العربي زيت 1.8 لتر,15.5
4092,المراعي كريم كرامل 100 جرام 6 حبات,5.25
4093,جنا لبنان دبس الرمان 750 مل,20.5
4094,بيبسي 500 مل,3.25
4095,بيتي كروكر خليط كيك شوكولاتة مولتن 400 غ,15.95
4096,كارفور طماطم مقشرة مع عصير  1 كيلو,7.95
4097,بالسين بسكويت بحشوة الشوكولاته 220  جرام,8.5
4098,بايارا مسحوق فلفل أسود  100  جرام,10.0
4099,مازولا مايونيز  لايت 340 مل,10.75
4100,لونا حليب مكثف محلى 395 جرام × 3,17.5
4101,جالكسي ميني شوكولاتة مشكلة 400 جرام,29.95
4102,المراعي لبن فيتال قليل الدسم 180 مل,1.0
4103,ميموريز جوي ويفر بكريمة البندق 160 جرام,2.0
4104,هرفي نجتس دجاج 400 جرام,19.45
4105,امركانا برجر صدور دجاج 1 كيلو,27.95
4106,امريكانا جامبو برجر لحم 4 حبات 400 جرام,12.95
4107,جالكسي كيك البندق 30 جرام 5 حبة,11.95
4108,المراعي جبنة موزاريلا مبشورة 1 كيلو,41.25
4109,فرشلي صلصلة شواء حارة,9.95
4110,امريكانا برجر باربكيو 1.3 كيلو 24 قطع,41.95
4111,بانزاني معكرونة أكواع 500 جرام,6.95
4112,"أروى مياه شرب معبأة 1,5 لتر - 6",7.75
4113,لواكر تورتينا شوكولاتة بيضاء 21 جرام,2.95
4114,برينجلز بطاطس بالنكهة الأصلية 40 جرام,3.25
4115,فروج الاسياح دجاج متبل 600 جرام,10.95
4116,مولر كيس كاسترد بالفانيلا 180 جرام,6.95
4117,زين عدس أحمر 500 جرام,6.95
4118,علي كافيه كلاسيك 2في1 قهوة 12 جرام 20 ظر...,19.95
4119,بوك كريمة طبخ 500 مل,12.95
4120,نستله حبوب إفطار ليون 400 جرام,19.95
4121,نادك حليب مانجو 200 مل,1.5
4122,سفن دايز كروسان بحشوة كريمة الفانيلا 55 ...,1.05
4123,فونتي خبز تورتيلا بدقيق القمح البر 6 حبا...,7.5
4124,ليبيز كاتشاب طماطم 520 جرام,9.25
4125,بافاريا هولند شراب شعير 330 مل × 6,28.95
4126,زينا هيل 250 جرام,30.95
4127,بازوكا حلاو بنكهة الفراولة 15  جرام,3.5
4128,جزر محلي - كيس 1 كيلو,3.95
4129,كادبوري فليكس شوكولاتة 32 جرام 12 حبة,34.95
4130,ليبتون أكياس شاي اخضر بالليمون - 100 حبة...,21.25
4131,باجة مشكل مكسرات  جرامير مملحة 160  جرام,13.75
4132,مهران حليم مسالا 50 جرام,4.75
4133,سيشار بسكويت بالكاكاو 150 جرام,27.0
4134,مهران بودرة الكاري 400 جرام,14.5
4135,بريزدنت جبنة شرائح برجر 400 جرام,15.95
4136,كارفور رافيولي 4 انواع من الجبن 300 جم,14.95
4137,بيرفيتو مكرونة كونشيجليه 500 جرام,4.95
4138,حدائق كاليفورنيا قطع تونا خفيفة بزيت نبا...,5.5
4139,كارفور بايو حليب كامل الدسم 1 لتر,9.95
4140,داري جبنة حلوم 225 جرام,14.95
4141,سلسبيل عسل طبيعي نقي 475 جرام,28.95
4142,برينجلز تورتيلا شيبس ناتشو جبنة 160 جرام,10.95
4143,سيشار بسكويت ديجستيف خال من الجلوتن 150 ...,17.0
4144,كارفور بايو موسلي الشوكولاتة 500 جرام,38.75
4145,يمامة دبس رمان 750 مل,22.5
4146,يومي خبز تورتيلا الحار 12 حبة - 480 جرام,10.0
4147,كارفور مكرونة (تورتيليني) بالسبانج وجبنة...,14.95
4148,نبيل سمبوية بالدجاج 300 جرام,14.5
4149,كعك لافوش سمسم 1 كج,27.0
4150,كارفور جبنة موزاريلا بوفالو 125 جرام,18.5
4151,كارفور جبنة الكابيكو 35جرام 3 حبات,22.5
4152,منتوس علكة بالفراولة 103 جرام,12.95
4153,باجة قهوة سريعة بالزعفران 30   جرام,6.5
4154,تشيبو كافيه جولد 50 جرام,10.0
4155,ام & ام شوكولاتة سادة 100 جرام,11.5
4156,المثالي سردين في زيت حار 125 جرام,3.75
4157,رانا رافيولي بالجبنة 250 جرام,26.95
4158,مسز كريمبلس 6 قطع كعكة مربي خواتم جوز ال...,14.9
4159,ماركال حمص حب 500 جرام,24.95
4160,راني عصير برتقال بالحبيبات 240 مل,1.75
4161,كارفور كريمة بنكهة الشوكولاتة 125 جرام 4...,11.5
4162,فطر ابيض محلي - علبة 250 جرام,7.95
4163,فوستر كلارك نكهة الموز 14 مل,1.95
4164,ريكولا سكاكر بالأعشاب السويسرية بدون سكر...,7.0
4165,اس تي دالفور مربى بالكرز بدون سكر 284 جر...,19.5
4166,بيلينغتون سكر ديميرارا 500 جرام,25.75
4167,فتات الخبز 550 جرام,3.5
4168,هاريبو هابي كرز حلاوة جيلي 80 جرام,5.0
4169,سويت آن لو شراب شوكولاته خالي من السكر 5...,19.5
4170,لوبو كيك بالكراميل 90 جرام 5 حبات,6.95
4171,تويا خل ابيض 473 مل,2.25
4172,المراعي كريمة طبخ 500 مل,14.95
4173,أنكور حليب بودره كيس 900  جرام,33.95
4174,بافاريا هولند شراب شعير بنكهة الرمان 330...,4.95
4175,ليندت اكسيلينس ملح بحر 100 جرام,14.75
4176,امريكانا قطع دجاج 750جرام,29.5
4177,بربيكان بيرة رمان 330 مل,4.75
4178,ام & ام فول سوداني 300 جرام,17.75
4179,كارفور كاسترد بيض وفانيلا 100 جرام 4 حبا...,16.95
4180,بوك جبنة 120 جرام,2.95
4181,لواكر تورتينا شوكولاتة بيضاء 125 جرام,15.75
4182,نسكافيه اربيانا قهوة عربية سريعة مع الهي...,33.95
4183,عافية زيت زيتون بكر ممتاز 250 مل,11.95
4184,نستله كريمة مبيضه للقهوة خفيفه 450 جرام,19.5
4185,ستيفيانا محلي 2.5 جرام - 100 حبة,28.25
4186,باجة مكسرات مشكل مشوي 160 جرام,16.95
4187,برينجلز بطاطس بالبصل و الكريمة الحامضة 4...,3.25
4188,ساف ليفور خميرة فورية 500 جرام,11.5
4189,اوريو بسكويت الاصلي 44 جرام,1.25
4190,فرسانا موزاريلا مبشورة 200 جرام,21.5
4191,المراعي فيتال لبن بالفراولة 120  جرام,1.6
4192,كيتكو بطاطس تشيبس بنكهة الملح البحري 40 ...,2.0
4193,المراعي نجوم حليب بالفراولة طويل الأجل 1...,17.95
4194,تيفاني بسكويت برقائق الشوكولاتة 100 جرام...,11.95
4195,فرشلي كلاسيك بلسميك  كريم 150 مل,16.75
4196,ام & ام شوكولاتة بالفول السوداني 100...,10.95
4197,لواكر شوكولاتة بيضاء 87 جرام,9.25
4198,بايارا مسحوق الكزبرة 330 مل,7.95
4199,ماجي مرقة الخضار بزيت الزيتون 20 جرام,0.75
4200,زين جريش 800 جرام,6.95
4201,لوتس دهن البسكويت المقرمش 380 جم,23.95
4202,بالدو نودلز أكواب دجاج 65 جرام,3.95
4203,الكبير خبز لفائف تورتيلا السادة 12 حبة -...,12.25
4204,سنبلة بف باستري بالشوكولاتة 400 جرام,6.75
4205,كارفور عصير أناناس وجريب فروت 25 كيس,9.95
4206,كارفور بسكويت بالبرتقال 200 جرام,9.95
4207,يومي خبز توست أبيض 600 جرام,3.7
4208,نسكافيه دولتشي جوستو قهوة كراميل لاتيه 1...,35.95
4209,قودي فول مدمس خلطة مصرية 450 جم,3.75
4210,"كارفور زيت الذرة 1,8 لتر قطعتين",26.95
4211,السعودية حليب مدعم للأطفال في طور النمو ...,40.9
4212,مخلل بوليف مصري (للكيلو),14.95
4213,ليز ماكس بطاطس بالفلفل الحار المكسيكي 20...,6.5
4214,الكبير لب المانجو مجمد 1 كيلو جرام,11.75
4215,كي دي دي حليب بالشوكولاته طويل الأجل  18...,20.95
4216,روفليه دو فرانس كريب القمح 240 جرام &tim...,19.95
4217,دوريتوس رقائق التورتيا 180 جرام,6.75
4218,بوني حليب مبخر 170 جرام,2.95
4219,الكبير خضراوات مشكلة  900 جرام,9.75
4220,نوفا مياه 1.5لتر- 12 حبة,15.5
4221,الربيع عصير نكتار التفاح 120 مل,1.0
4222,راني عصير أناناس بالحبيبات 240 مل - 6 حب...,9.5
4223,جنى لبنان مياه كادي 300 مل,5.75
4224,لورينز كرن شيبس كاتشب و جبنة 85 جرام,6.5
4225,أكليل الجبل عضوي - صحن 50 جرام,11.95
4226,حلواني اخوان زيتون أخضر شرائح 325 جرام,13.25
4227,لوزين خبز ساندويتش رول 200 جرام,1.6
4228,كارفور خبز مادلين طويلة بالبيض 8 حبات - ...,12.5
4229,دعزاز سكر بني طبيعي 500 جرام,10.95
4230,نسكافيه 3 في 1 قهوة كلاسيك 20 جرام - 20 ...,22.0
4231,لواكر تورتينا شوكولاتة صغيرة 90 جرام,19.95
4232,نستله ايرو شوكولاته 24 جرام,2.0
4233,ريغليز علكة بالفراولة 14 جرام,1.95
4234,الصافي اكتيفيا زبادي بنكهة الخوخ والمشمش...,1.6
4235,هاريبو هابي كولا حلاوة جيلي 160 جرام,8.95
4236,لورباك زبدة غير مملحة 250 جرام,12.5
4237,أسكيز تريت شراب الفراولة للحلويات 325   ...,11.5
4238,كارفور كريم كراميل مرطبان 100 جرام 4 حبا...,19.95
4239,لونا فول مدمس سعودي 400 جم,3.25
4240,سفن دايز سويس رول بالشوكولاته 20 جرام 12...,6.2
4241,هاينز مايونيز بالفلفل الحار عبوة ضاغطة 4...,15.95
4242,سويت آن لو جيلي برتقال 10.4 جرام,5.5
4243,روفليه دو فرانس بستو  بروفنسال الفرنسي 1...,12.95
4244,هيرشيز شوكولاته بالفول السوداني 47 جرام,3.75
4245,لحم بقري طازج محلي - شريحة فيلية (للكيلو...,69.9
4246,بيبرو بسكويت عيدان 32 جرام,3.5
4247,بايارا تتبيلة دجاج 100 مل,12.5
4248,تمارا معمول تمر بالقرفة 200 جرام,14.95
4249,اسناد توابل الشواء 250 جرام,15.5
4250,كعك أصابع سماق 1 كج,27.0
4251,أورينت جاردنز حمص 453 جرام,4.5
4252,تويننغز شاي اخضر مع النعناع 200 جرام,40.95
4253,د.أوتكر خليط تارت شوكولاته 340 غ,14.25
4254,لو سيروب دو مونان شراب بلو لاجون 700 مل,42.95
4255,سيشار بسكويت صغير كلاسيك 165 جرام,21.0
4256,نستله كت كات ميني بالكوكيز والكريمة 140 ...,12.95
4257,قودي كاتشب طماطم 340 جرام,6.5
4258,بادلو شعيرية كبيرة بنكهة ثمار البحر 110 ...,6.95
4259,بورجات مصاصة بشكل قلب 14 جرام,0.5
4260,بيريه مياه معدنية طبيعية فوارة قنينة 330...,5.95
4261,نستله تشيريوس حلقات الحبوب الكاملة بالعس...,18.95
4262,نسكافيه أربيانا قهوة عربية سريعة التحضير...,1.75
4263,الربيع شراب برتقال 250 مل,22.95
4264,كارفور مربى التين 370 جم,9.95
4265,ليبتون العلامة الصفراء شاي فرط 100 جم,5.25
4266,كارفور  فول سوداني مشوي ومملح 500 جم,12.5
4267,أكوافينا ماء 1.5 لتر 6 حبات,8.75
4268,المراعي عصير فواكه مشكلة 300 مل,2.0
4269,اكسل بطاطس شيبس بالجبنه الفرنسيه 25 جرام...,12.75
4270,راني عصير خوخ بالحبيبات 240 مل,9.5
4271,دعزاز سكر مكعبات بالنعناع 500 جرام,7.95
4272,حلوى بدون سكر بالتفاح والمنجو وفاكة البا...,13.5
4273,فونتي معجون طماطم 135 جرام  - 8 حبة,7.95
4274,بايارا ورق  جرامار 15  جرام,2.95
4275,باجة مشكل مكسرات فاخر 500  جرام,44.95
4276,ماجي شعيرية نكهة الدجاج 77 جرام  - 10 حب...,10.95
4277,مهران بهارات شوربة اللحم 60 جرام,4.75
4278,كارفور فول مدمس 400 جم,2.95
4279,هناء طماطم كاملة مقشرة 400 جم,2.75
4280,صافيو حليب بالفراولة 200 مل - 18 حبة,26.75
4281,كعك لافوش بابريكا 1 كج,27.0
4282,جالكسي كيك مشكل 30 جرام 5 حبات,11.95
4283,المراعي جبنة فيتا مكعبات 200  جرام,7.95
4284,عزيمكو سميد ناعم 600  جرام,5.95
4285,كارفور خضروات مشكلة 400 جم,5.95
4286,كعك فلات زعتر 1 كج,27.0
4287,كارفور حلى باستري فرنسي بالشوكولاته 322 ...,14.95
4288,نوجو سليم ترفلز شوكولاتة بالتوت 45 جرام,16.5
4289,القصيم خلطة القهوة 125 جرام,6.95
4290,كارفور ستيك وشكولاتة 125 جرام,8.95
4291,سن توب تفاح 125 مل ×24,11.5
4292,نستله فتنيس الواح بالكراميل 23.5 جرام - ...,17.95
4293,بيتي كروكر كريمة الفانيلا 400 جرام,13.95
4294,ليبتون شاي أسود بالهيل 25 كيس  2 جرام,7.95
4295,ماجي شعيرية سريعة بنكهة الدجاج 77 جرام -...,6.5
4296,كيت كات شوكولاتة اصبعين وبفر بنكهة البند...,1.75
4297,كادبري شوكولاته 37 جرام,10.95
4298,بيوقلز سناك ذرة بالباربكيو 18 جرام,1.25
4299,فيتا كباب الدجاج 450 جرام,13.95
4300,ساديا دجاج مجمد 1.1 كج × 10,162.75
4301,كاجي ويفر ميني محشي شوكولاتة 125 جرام,17.95
4302,ديمه حلوى مصاص 10 جرام 100 حبة,14.75
4303,ريو ماري سلاتونا خلطة مكسيكية 160 جرام ق...,26.75
4304,رغيف فرنسي 1 حبة,2.5
4305,بوك جبنة جرة 240 جرام,8.2
4306,ماجي شوربة البروكولي مع الفلفل الاسود 48...,5.0
4307,كارفور حليب صويا بنكهة الشوكولاتة الخاصة...,14.95
4308,بيرفيتو مكرونة لولبية 500 جرام,4.95
4309,كارما فجل أحمر طازج مستوردة من لبنان 600...,11.95
4310,قودي تونا بالماء المالح 185 جرام,7.5
4311,ليندت شوكولاتة داكنة بالبندق 150 جرام,18.5
4312,السعودية حليب كامل الدسم 900 مل,5.2
4313,اوريو بسكويت بالشوكولاتة 38 جرام,1.25
4314,اتش بي صلصة بنية اورجنال 285 جرام,16.75
4315,نستله كيت كات تشنكي ميني 250 جرام,15.75
4316,ماجي مرق الدجاج 20 جرام 24 حبة,16.5
4317,المراعي عصير كيوي و ليمون 200 مل,1.05
4318,جونيور ميني كروسان بالفراولة 32 جرام,1.25
4319,الربيع عصير توت مشكل 120 مل,22.95
4320,سفن دايز كرواسان بحشوة الفراولة 70 جرام,1.05
4321,مهران بهار مخلل لحم 100 جرام,7.25
4322,كارفور إسبرسو 10 كبسولات,15.95
4323,راني شراب فواكه مشكلة 240 مل,1.75
4324,المراعي لبنة فاخرة كاملة الدسم 700  جرام,19.95
4325,بران مسحوق الفلفل الحار 400 جرام,8.75
4326,الكبير بوب كورن الدجاج 1 كج,35.95
4327,بارون تتبلية خضراء 155 مل,13.95
4328,لوزين فطيرة البيتزا 94 جرام,2.1
4329,ناندوز صلصلة فلفل بيري حارة جدًا 250 مل,17.25
4330,بيوقلز سناك ذرة بالكريمة الحامضة والبصل ...,5.95
4331,الكسيح سكر ناعم  350 جرام,5.75
4332,تيسير شراب مركز باشن فروت 600 مل,21.5
4333,نيدو حليب بودرة 400 جرام,19.5
4334,بطاطا حلوة (للكيلو),6.9
4335,امريكانا مانجو لب 1 كيلو جرام,10.0
4336,الكبير أصابع السمك 1  كج,31.95
4337,كارفور مكعب سلمون مدخن 90 جرام,29.95
4338,السعوديه حليب طويل الاجل قليل الدسم 1 لت...,52.95
4339,ريتر شوكولاته ميني منوعة 150 جرام - 9 حب...,15.95
4340,حلواني ديك رومي مدخن (للكيلو),80.95
4341,الرفاعي فول سوداني مملح 250 جرام,12.95
4342,راني عصير أناناس بالحبيبات 180 مل,1.0
4343,لواكر ويفر ساندويش بالشوكولاتة 75 جرام,5.5
4344,سبرايت مشروب جرامازي 2.25 لتر,8.0
4345,لورينز رقائق البطاطا الحار 100 جم,6.5
4346,حلواني مربى أناناس 400 جم,7.75
4347,كارفور بايو مربى البرتقال 360 جرام,16.5
4348,كي دي دي عصير أناناس 180 مل - 24 حبة,39.95
4349,اكسل شيبس كاتشاب 26 جرام × 14,12.75
4350,كيندر جوي اولاد 3 حبات 60 جرام,11.25
4351,فرشلي ورق عنب محشي 280 جرام,10.5
4352,كارفور عسل من عدة أزهار 1 كيلو,58.95
4353,نادك حليب قليل الدسم طويل الأجل 1 لتر 12...,55.1
4354,باجة فستق مملح 160  جرام,13.75
4355,جونيور كروسون بالبندق 32 جرام 10 حبات + ...,10.95
4356,فوليس شرائح صدر ديك رومي 150 جرام,17.95
4357,كارفور باية مربى المشمش 360 جرام,16.5
4358,فرسانا قالب جبنة شيدر 500 جرام,18.95
4359,نستله ميلكي شوكولاتة 12 جرام 54 حبة,46.95
4360,سيشار شابورة 250 جرام,33.0
4361,ندى عزوز حليب طويل الأجل بالشوكولاته 200...,27.95
4362,فرشلي فطر شرائح 800 غ,13.75
4363,ريم سردين بزيت نباتي والفلفل الحار 125 ج...,2.95
4364,ميربا كوكيز شوكولاتة 200 جرام,13.95
4365,د.أوتكر خلاصة الفانيلا مع بذور الفانيلا ...,37.8
4366,ساديا برجر بقري جامبو 1 كج × 10,29.75
4367,راني حبيبات جوافة علبة 240 مل,1.75
4368,يومي خبز التوست البر 600 جرام,4.2
4369,المراعي جبنة شيدر قليلة الدسم 200 جرام,7.5
4370,فرشلي صلصة جبنة الهلابينو 396 جرام,18.75
4371,الصافي اكتيفيا  زبادي بنكهة التوت المشكل...,1.6
4372,ليجو بطاطس شيبس حار 160 جم,7.25
4373,بصل ذهبي (للكيلو),4.95
4374,الأجندة حمص اسود 1 كيلوغرام,10.0
4375,لوزين كورسان ساده 50 جرام,1.05
4376,عافية زيت الذرة 9 لتر,106.25
4377,المراعي عصير مانجو 200 مل,1.05
4378,الكبير أصابع السمك 300 جرام,12.95
4379,الكبير خضراوات مشكلة 400 جرام,4.25
4380,سويتز عجينة سمبوسة 50 قطعه - 500 جرام,9.25
4381,السنبلة خبز براتا فطيرة مشلتت سادة 5 حبا...,5.75
4382,المراعي جبنة موزاريلا مبشورة 200  جرام,9.5
4383,ليبيز اناناس مقطع 235 جرام,4.5
4384,تويننغز شاي اخضر - 25 حبة,19.5
4385,سانتا ماريا شرائح فلفل هالبينو أحمر 200 ...,10.95
4386,ساف ليفور خميرة فورية علبه معدنيه 125 جر...,4.5
4387,بايارا فلفل أسود كامل 330 مل,19.95
4388,555سمك سردين بصلصة الطماطم 425 جرام,6.95
4389,حدائق اورينت مكرونة لازانيا 454 جرام,12.95
4390,أنكور حليب بودره كامل الدسم 1.8 كيلو,62.95
4391,لواكر بسكويت شوكولاته 77 جرام,2.25
4392,كراث عضوي - صحن 100 جرام,4.95
4393,حلواني و طحان شابورة العشرة حبوب مع الحل...,8.75
4394,نستله كيت كات شوكولاتة 41.5 جرام ×...,11.95
4395,السنبلة سمبوسة خضار 12 حبة - 240 جرام,11.5
4396,سويت آن لو كريم كراميل خالي من السكر 58 ...,7.0
4397,رضوى سيقان دجاج مجمدة 450 جرام,10.0
4398,فرشلي صلصلة المكرونة مارينارا وردية 24 ا...,13.75
4399,"نيدو حليب مجفف كيس 2,25 كيلو",55.75
4400,سنشوري تونا بالسلطة 155 جم,5.75
4401,بيونا مكرونة فوسيلي قمح كامل 500 جرام,15.75
4402,سيشار بسكويت سيريال خال من الجلوتن 220 ج...,29.0
4403,العلالي لازانيا إيطالية 450 جرام,10.0
4404,باجة مشكل مكسرات فاخر 20  جرام,1.5
4405,أمريكانا بطاطس ستيك هاوس 750 جرام,7.5
4406,المراعي جبنة مثلثات بروتين 480 جرام,10.0
4407,المراعي زبدة مملحة 200  جرام,9.5
4408,امريكانا شانكي الدجاج بالفلفل و الليمون ...,26.75
4409,ديكا ويفر رول شوكو شوكو 360 جرام,14.5
4410,سكيتلز حلوى حامضة 174 جرام,9.95
4411,الاسرة سكر بني 1 كيلو,9.95
4412,هاينز مايونيز تكا حار 400 مل,15.95
4413,لورينز شيبس بابريكا 175 جرام,6.5
4414,نادك حليب كامل الدسم 2.9 لتر,10.5
4415,شاي احمد شاي أخضر 100 كيس,17.95
4416,نعيمي فخذ غنم طازج (للكيلو),49.9
4417,مالتيزرس شوكولاتة 37 جرام,3.15
4418,حدائق كاليفورنيا ورق عنب 908 جم,22.95
4419,إن ون شرائح جبن تشيدر خفيفة 500 جم,11.95
4420,بيتي كروكر خليط كيك برتقال 17.64 اونص,9.95
4421,الكبير بطاطس مقلية 1 كيلبو جرام,8.95
4422,بينار لبنة خفيفة 400 جرام,14.95
4423,منتوس علك بالنعناع المنعش 56 جرام,10.5
4424,نادك عصير مانجا 200 مل,1.0
4425,خبز فرنسي ديجينيت 5 حبات,3.5
4426,مونتانا بازيلا مجمدة 400 جرام,5.95
4427,السعودية حليب قليل الدسم طويل الأجل 1 لت...,4.5
4428,ريو ماري تونة مع البازلاء 160 جرام &time...,27.5
4429,هنتز كريمة البندق والشوكولاته توين 400 ج...,13.95
4430,الربيع عصير كيوي و ليمون 330 مل,2.0
4431,كرافت قالب جبنة تشيدر 500 جرام,22.95
4432,الربيع عصير مانجو 200 مل,16.5
4433,فوستر كلاركك ملون طعام احمر 28 مل,2.75
4434,هرفي برجر دجاج بالبقسماط 224 جرام  4 قطع,10.0
4435,كارفور بسكويت بالمشمش 120 جرام حبتين,12.5
4436,الخير قهوة عربية فاخرة بالهيل 500 جرام,28.95
4437,البقرة الضاحكة جبنة مثلثات 24 قطعة 360 ج...,10.5
4438,نادك لبن كامل الدسم 200 مل,1.0
4439,بيبسي دايت قارورة 250 مل × 24,57.95
4440,مهران بهارات برياني سندي 100 جرام,7.25
4441,اليوم اجنحة دجاج 1 كيلو,9.95
4442,سيلفر سبون سكر ناعم أسمر فاتح 500 جرام,9.5
4443,ساديا برجر دجاج 1000 جرام × 20,23.95
4444,نستله نسكويك ديو كرات الحبوب الكاملة بال...,18.5
4445,راني عصير برتقال بالحبيبات 240 مل,9.5
4446,بيرفيتو مكرونه سباغيتي  450جرام,4.7
4447,تيفاني بسكويت بالكاجو 90 جرام,2.1
4448,باجة كاجو مملح 160  جرام,13.75
4449,ليز بطاطس سوبر بالجبنة الفرنسة 54 جم,2.0
4450,كارفور قهوة عربية اسبريسو بالموكا 500 جر...,26.95
4451,بيبي بيل جبنة ميني كاملة الدسم 120 جرام ...,19.95
4452,إن ون عدس مونج أصفر 1 كجم,13.95
4453,سويتز عجينة سمبوسة 1 كج × 2 + صندو...,29.95
4454,لوبو كيك بالشوكولاته 5 حبة 150 جرام,6.95
4455,كارفور بايو مكرونة  250 جرام,8.5
4456,ام اف خبز تورتيلا ابيض - 8 حبة,14.5
4457,أورينت جاردن خل أبيض جالون,20.5
4458,بريتانيا بسكويت ماري بالقمح الكامل 176 ج...,2.5
4459,مونتانا لب جوافة 1 كج,7.5
4460,سن توب عصير التوت المشكل 125 مل,0.5
4461,أورينت جاردنز كاتشاب طماطم 567 جرام,9.95
4462,ناتورا توسكانا صلصة طماطم مع الريحان عضو...,29.95
4463,البكر طحين لجميع الاستعمالات 1 كيلوغرام,3.3
4464,نستله كت كات ميني بالموكا 132 جرام,12.95
4465,ماكنتوش كوالتي ستريت شوكولاتة مكسرات وكر...,3.25
4466,عزيمكو حمص حب 600   جرام,8.75
4467,دول تروبيكل فواكه مشكلة بالشراب 439 جرام,6.5
4468,نستله نسكويك الواح رقائق الإفطار 25 جرام,2.5
4469,الأجندة حمص حب 1 كيلوغرام,10.5
4470,لامبستون هاش براون 1 كج,11.95
4471,ليز بطاطس بالفلفل دبلكس 23 جم - 14 حبة,12.5
4472,دو دجاج مجمد 10قطع 1.1 كيلو,126.95
4473,راني عصير تفاح 200 مل,1.0
4474,بوك قشطه ساده طازجه 170 جرام,3.25
4475,اوريجينال شراب فواكه مشكلة 1.4 لتر,4.25
4476,نادك زبادي كامل الدسم 1 كيلو,7.0
4477,فيلور حليب مكثف محلى 395 جرام,6.75
4478,فرشلي حمص حب 370 جرام,3.95
4479,كويكر شوفان أبيض 500 جرام,8.5
4480,مازولا زيت الذرة 1.8 لتر,21.5
4481,ستورك ويرذرز حلوى بالكريمة  125 جرام,9.5
4482,جالكسي شوكولاتة بالحليب بحشوة كراميل 40 ...,11.4
4483,بوك حليب بودره 1.8 كيلو,57.95
4484,قودي فول مدمس 450 جم,2.7
4485,الصافي اكتيفيا زبادي بنكهة الفراولة قليل...,1.6
4486,ميموريز جوي ويفر بالبندق 25 جرام ×...,23.95
4487,جرين فارمز أرز كرنل بسمتي ابيض 5 كج,34.95
4488,ليبتون شاي اكياس 300 جم,26.95
4489,كيت كات تشنكي ميني 500 جرام,24.95
4490,شاي اخضر عضوي - صحن 100 جرام,4.95
4491,ماركال بذور الكتان بنية 250 جرام,14.95
4492,فريشلي شيرة الحلويات العربية 680 جرام,12.95
4493,التنمية قطع دجاد مشكلة طازجة 900 جرام,10.95
4494,عافية زيت دوار الشمس 1.8 لتر,18.75
4495,مهران بهارات برياني بومباي ماسالا 65 جرا...,5.0
4496,كارفور مربى المشمش 370 غ,11.5
4497,الصافي اكتيفيا لبن قليل الدسم 180 مل,1.05
4498,آيل اوف مان شيدر مدخن 200 جرام,23.5
4499,بنجابي المهيدب أرز بسمتي بني 2  كيلوجرام,23.5
4500,المراعي لبن بالمانجو 340 مل,2.0
4501,جبنة شيدر  ملونة بريطانية (للكيلو),54.95
4502,ريم زيت زيتون بكر 250 مل,9.95
4503,بوك جبنة كريمة بيضاء 910 جرام حبتين,47.5
4504,سنبلة جبنة موزاريلا مبشورة 200 جرام,10.0
4505,كارفور بايو هريس البطاطس 125 جرام ×...,15.95
4506,بروبايوس فيفا ميز مكرونة سباغيتي الذرة خ...,29.95
4507,سيشار كوكيز بالشوكولاتة خالية من الجلوتن...,11.5
4508,عرجون تمر سكري رطب 1 كج,23.95
4509,السعودية حليب قليل الدسم 900 مل,5.2
4510,امريكانا بف باستري مربعات 400 جرام,6.5
4511,رضوى صدور دجاج فيليه طازج 450 جرام,19.95
4512,لو سيروب دو مونان فريز شراب فراولة 700 م...,42.95
4513,كارفور بايو شوكولاتة بالحليب 60 جرام,12.75
4514,فيشر فول سوداني محمص بالعسل 250 غ,11.95
4515,المراعي نجوم حليب بالشوكولاته طويل الأجل...,17.75
4516,بريتانيا بسكويت بالحليب 77 جرام 12 حبة,14.75
4517,اليوم دجاج مجمد 1100 جرام × 10 حبا...,128.75
4518,داري لب مانجو مجمد 1 كيلو جرام,6.95
4519,ندى حليب طازج بالجوافة 180 مل,1.05
4520,كارفور كمثرى مع شراب 455 جرام,12.5
4521,باريلا مكرونة شيفيري سميد القمح 500  جرا...,6.75
4522,ماجي شوربة الشوفان بالفطر 65 جم,5.0
4523,المراعي عصير تفاح 1.5 لتر,9.5
4524,ساديا دجاج مجمد 800 جرام,11.95
4525,البطل شيبس بالجبنة 23 جرام × 14,12.25
4526,لامبستون بطاطس ودجز 750 جرام,10.0
4527,كوبوليفا مزيج زيت زيتون مكرر و زيت زيتون...,10.95
4528,جالكسي كيك الكراميل - 5 حبة,11.95
